user_id,activity,timestamp,acc_x,acc_y,acc_z
1,Walking,1499194650936,-4.089,-0.263,-1.218
1,Walking,1499194650985,-10.673,-4.082,-6.468
1,Walking,1499194651034,-14.98,-0.486,-7.054
1,Walking,1499194651083,-12.132,0.472,1.755
1,Walking,1499194651133,-3.011,10.794,-14.769
1,Walking,1499194651181,-9.662,5.894,-1.251
1,Walking,1499194651229,-8.652,2.402,1.119
1,Walking,1499194651278,-6.867,0.722,0.154
1,Walking,1499194651328,-4.628,-1.031,0.109
1,Walking,1499194651376,-3.453,-0.322,0.71
1,Walking,1499194651424,-7.058,1.15,0.916
1,Walking,1499194651473,-7.693,3.57,-0.468
1,Walking,1499194651521,-9.423,-0.724,1.449
1,Walking,1499194651571,-8.789,-3.802,1.38
1,Walking,1499194651619,-8.91,4.205,0.162
1,Walking,1499194651669,-14.708,5.503,-1.671
1,Walking,1499194651717,-10.734,3.226,-1.474
1,Walking,1499194651767,-6.693,0.558,-2.531
1,Walking,1499194651815,-6.339,0.925,-0.025
1,Walking,1499194651864,-3.8,2.07,-0.189
1,Walking,1499194651913,-1.859,1.496,-0.136
1,Walking,1499194651962,-5.392,-0.101,-0.908
1,Walking,1499194652011,-7.253,-2.402,-4.123
1,Walking,1499194652059,-13.822,-5.501,-5.224
1,Walking,1499194652108,-8.775,-2.095,-3.511
1,Walking,1499194652157,-9.75,3.845,7.347
1,Walking,1499194652205,-4.72,6.541,-0.664
1,Walking,1499194652255,-11.757,-2.029,1.443
1,Walking,1499194652305,-6.166,0.697,0.158
1,Walking,1499194652352,-7.57,-0.57,0.251
1,Walking,1499194652401,-6.47,-0.773,0.169
1,Walking,1499194652450,-4.812,1.343,-0.869
1,Walking,1499194652498,-5.212,0.437,1.05
1,Walking,1499194652547,-6.597,0.074,0.55
1,Walking,1499194652596,-9.158,1.134,1.392
1,Walking,1499194652646,-9.419,-2.011,-0.013
1,Walking,1499194652693,-8.642,-2.414,-0.076
1,Walking,1499194652743,-7.582,3.458,0.353
1,Walking,1499194652792,-13.505,3.679,1.355
1,Walking,1499194652840,-15.068,2.869,-2.058
1,Walking,1499194652889,-8.07,-3.46,0.636
1,Walking,1499194652939,-3.767,2.748,0.734
1,Walking,1499194652987,-2.777,1.007,-0.056
1,Walking,1499194653036,-1.566,2.246,-0.134
1,Walking,1499194653085,-3.96,-0.189,-0.49
1,Walking,1499194653134,-14.628,-6.416,-6.324
1,Walking,1499194653183,-9.347,-4.701,-4.921
1,Walking,1499194653231,-11.419,1.015,2.322
1,Walking,1499194653280,-7.966,3.855,-4.744
1,Walking,1499194653328,-7.177,4.603,1.501
1,Walking,1499194653378,-8.751,-1.722,4.14
1,Walking,1499194653427,-5.164,0.533,2.343
1,Walking,1499194653475,-6.496,0.009,0.246
1,Walking,1499194653525,-5.953,0.636,-0.255
1,Walking,1499194653573,-5.994,0.607,0.048
1,Walking,1499194653621,-7.298,1.945,1.154
1,Walking,1499194653671,-9.617,1.794,1.113
1,Walking,1499194653720,-9.251,-5.091,0.488
1,Walking,1499194653769,-7.55,-2.667,-0.662
1,Walking,1499194653817,-9.507,4.183,0.628
1,Walking,1499194653866,-15.306,6.855,1.123
1,Walking,1499194653916,-11.205,2.33,-1.355
1,Walking,1499194653963,-7.248,-2.876,-0.693
1,Walking,1499194654013,-3.326,4.318,1.869
1,Walking,1499194654061,-2.13,1.173,1.244
1,Walking,1499194654111,-1.498,1.625,0.722
1,Walking,1499194654160,-6.896,-2.443,-2.699
1,Walking,1499194654208,-12.271,-4.96,-8.578
1,Walking,1499194654258,-8.416,-3.546,-5.996
1,Walking,1499194654306,-16,-0.335,1.927
1,Walking,1499194654354,-2.613,9.4,-6.902
1,Walking,1499194654403,-10.896,2.47,2.253
1,Walking,1499194654451,-8.929,-3.011,0.851
1,Walking,1499194654500,-7.294,-1.23,-0.058
1,Walking,1499194654550,-6.542,-0.974,-1.208
1,Walking,1499194654598,-5.937,0.662,-0.615
1,Walking,1499194654649,-6.175,0.279,1.787
1,Walking,1499194654696,-7.394,2.701,-0.648
1,Walking,1499194654745,-11.296,-2.472,0.457
1,Walking,1499194654793,-8.708,-4.167,0.183
1,Walking,1499194654842,-7.337,-1.412,-0.851
1,Walking,1499194654892,-13.089,6.765,1.662
1,Walking,1499194654940,-12.007,4.125,-2.285
1,Walking,1499194654989,-7.732,0.5,-1.496
1,Walking,1499194655038,-6.33,0.722,-0.65
1,Walking,1499194655086,-2.685,3.224,-0.501
1,Walking,1499194655136,-1.482,2.707,0.957
1,Walking,1499194655185,-2.146,1.923,0.468
1,Walking,1499194655233,-8.64,-2.847,-6.916
1,Walking,1499194655282,-16,-11.345,-8.595
1,Walking,1499194655330,-8.33,-0.669,-2.88
1,Walking,1499194655379,-7.669,3.119,-6.138
1,Walking,1499194655428,-3.785,4.753,4.974
1,Walking,1499194655477,-8.509,-1.849,5.042
1,Walking,1499194655527,-7.541,1.876,1.314
1,Walking,1499194655575,-5.533,0.8,-0.619
1,Walking,1499194655624,-5.388,1.466,-1.263
1,Walking,1499194655674,-5.082,1.574,1.853
1,Walking,1499194655723,-9.517,1.699,-0.207
1,Walking,1499194655770,-11.908,-2.759,-1.509
1,Walking,1499194655819,-8.072,-5.886,2
1,Walking,1499194655868,-8.443,1.335,-1.3
1,Walking,1499194655917,-9.445,3.14,3.632
1,Walking,1499194655965,-13.195,4.003,-0.421
1,Walking,1499194656014,-9.277,1.986,-1.035
1,Walking,1499194656063,-7.675,-4.15,1.013
1,Walking,1499194656112,-4.41,3.771,1.13
1,Walking,1499194656161,-2.187,2.554,0.435
1,Walking,1499194656209,-2.382,2.501,0.666
1,Walking,1499194656258,-5.162,-1.203,-3.82
1,Walking,1499194656308,-13.855,-8.419,-7.41
1,Walking,1499194656357,-7.886,-3.365,-6.187
1,Walking,1499194656407,-9.787,2.33,7.996
1,Walking,1499194656454,-6.802,5.419,-0.595
1,Walking,1499194656502,-9.23,-0.736,3
1,Walking,1499194656551,-6.912,2.701,1.847
1,Walking,1499194656600,-6.037,1.41,1.271
1,Walking,1499194656649,-6.441,1.906,0.482
1,Walking,1499194656697,-6.546,1.185,-0.958
1,Walking,1499194656747,-6.548,-0.046,0.982
1,Walking,1499194656797,-8.554,1.414,0.767
1,Walking,1499194656845,-11.08,-3.337,1.251
1,Walking,1499194656893,-8.033,-5.289,0.593
1,Walking,1499194656942,-10.494,4.417,-1.044
1,Walking,1499194656990,-16,5.308,2.716
1,Walking,1499194657041,-12.089,5.679,-8.039
1,Walking,1499194657090,-9.962,0.82,0.431
1,Walking,1499194657138,-6.009,1.837,0.476
1,Walking,1499194657186,-3.369,2.187,0.515
1,Walking,1499194657235,0.05,4.468,-0.074
1,Walking,1499194657284,-2.345,-0.957,-1.044
1,Walking,1499194657334,-16,-6.892,-9.226
1,Walking,1499194657381,-8.445,-1.863,-5.222
1,Walking,1499194657430,-15.623,1.001,8.263
1,Walking,1499194657479,-4.361,8.589,-2.105
1,Walking,1499194657528,-10.339,2.189,3
1,Walking,1499194657578,-9.24,-5.314,0.996
1,Walking,1499194657625,-7.027,1.685,0.689
1,Walking,1499194657674,-7.035,-0.412,-0.55
1,Walking,1499194657723,-5.695,1.083,-0.503
1,Walking,1499194657772,-5.457,0.166,1.365
1,Walking,1499194657820,-8.275,2.667,0.775
1,Walking,1499194657869,-9.953,1.101,0.64
1,Walking,1499194657918,-8.402,-4.406,0.326
1,Walking,1499194657969,-9.761,0.712,-2.775
1,Walking,1499194658017,-10.337,5.527,2.662
1,Walking,1499194658065,-14.025,5.822,-0.33
1,Walking,1499194658114,-9.376,-0.703,-0.664
1,Walking,1499194658163,-6.9,-2.626,0.939
1,Walking,1499194658211,-3.914,1.871,0.843
1,Walking,1499194658259,-2.375,3.681,0.521
1,Walking,1499194658309,-1.304,2.81,0.482
1,Walking,1499194658358,-5.025,-1.779,-3.46
1,Walking,1499194658406,-13.39,-5.035,-8.976
1,Walking,1499194658457,-7.152,-4.126,-5.542
1,Walking,1499194658504,-8.296,8.115,10.265
1,Walking,1499194693022,-8.865,0.218,1.66
1,Walking,1499194693071,-11.339,-0.935,0.111
1,Walking,1499194693122,-9.109,-0.994,-3.765
1,Walking,1499194693169,-7.744,1.32,-1.734
1,Walking,1499194693218,-9.779,2.488,2.173
1,Walking,1499194693267,-15.855,6.533,0.55
1,Walking,1499194693316,-8.509,3.023,-1.882
1,Walking,1499194693365,-6.632,-2.589,-1.441
1,Walking,1499194693413,-3.013,1.435,1.738
1,Walking,1499194693462,-4.121,1.9,-0.388
1,Walking,1499194693512,-2.355,2.439,0.07
1,Walking,1499194693560,-5.527,-0.302,-2.935
1,Walking,1499194693610,-15.572,-8.751,-8.265
1,Walking,1499194693659,-11.166,1.017,-6.302
1,Walking,1499194693707,-10.041,-2.408,12.957
1,Walking,1499194693756,-4.585,6.953,1.195
1,Walking,1499194693804,-9.046,3.255,2.242
1,Walking,1499194693853,-8.306,-1.212,4.24
1,Walking,1499194693901,-7.72,-3.791,-6.214
1,Walking,1499194693950,-7.656,1.691,-0.849
1,Walking,1499194694000,-4.72,-0.179,1.453
1,Walking,1499194694048,-7.156,2.087,0.613
1,Walking,1499194694097,-7.332,2.738,0.47
1,Walking,1499194694147,-11.5,-1.449,-0.48
1,Walking,1499194694194,-10.564,-1.494,0.029
1,Walking,1499194694243,-9.662,1.667,-2.121
1,Walking,1499194694292,-12.478,5.482,4.279
1,Walking,1499194694341,-11.013,4.82,-0.439
1,Walking,1499194694390,-7.019,0.589,-0.679
1,Walking,1499194694439,-5.058,2.08,-2.189
1,Walking,1499194694489,-3.003,1.455,1.642
1,Walking,1499194694536,-3.666,1.896,-1.423
1,Walking,1499194694585,-2.462,1.226,0.673
1,Walking,1499194694634,-6.542,0.394,-4.957
1,Walking,1499194694684,-16,-9.185,-9.755
1,Walking,1499194694732,-13.63,0.615,-6.017
1,Walking,1499194694783,-1.707,6.218,5.861
1,Walking,1499194694830,-7.083,5.505,3.523
1,Walking,1499194694878,-7.082,1.191,1.226
1,Walking,1499194694927,-9.109,-1.968,2.63
1,Walking,1499194694976,-5.64,2.599,-1.74
1,Walking,1499194695024,-6.826,0.978,1.017
1,Walking,1499194695074,-4.46,0.267,1.4
1,Walking,1499194695122,-8.833,3.904,-0.324
1,Walking,1499194695172,-9.39,0.062,0.437
1,Walking,1499194695220,-10.255,-2.945,1.064
1,Walking,1499194695270,-9.546,-0.679,0.548
1,Walking,1499194695317,-6.912,3.853,1.136
1,Walking,1499194695366,-14.24,6.951,3.283
1,Walking,1499194695415,-11.423,5.105,-7.601
1,Walking,1499194695463,-7.214,-4.455,3.599
1,Walking,1499194695513,-4.195,1.357,-0.115
1,Walking,1499194695562,-1.888,3.583,1.296
1,Walking,1499194695611,-2.218,3.744,0.019
1,Walking,1499194695659,-3.875,0.091,0.521
1,Walking,1499194695708,-16,-7.835,-11.751
1,Walking,1499194695758,-4.753,-1.167,-6.242
1,Walking,1499194695806,-14.263,1.845,9.712
1,Walking,1499194695856,-2.863,10.646,-3.865
1,Walking,1499194695903,-8.142,4.916,3.179
1,Walking,1499194695952,-8.542,1.128,7.517
1,Walking,1499194696001,-9.117,-2.355,-7.964
1,Walking,1499194696050,-8.021,0.671,-2.017
1,Walking,1499194696098,-4.289,0.603,0.365
1,Walking,1499194696148,-7.607,1.82,0.583
1,Walking,1499194696196,-7.341,2.335,1.488
1,Walking,1499194696245,-11.355,-0.205,1.619
1,Walking,1499194696294,-9.24,-0.814,-3.275
1,Walking,1499194696343,-7.396,1.113,1.076
1,Walking,1499194696393,-14.283,6.019,4.531
1,Walking,1499194696441,-12.269,4.861,-7.843
1,Walking,1499194696490,-7.041,-0.072,0.88
1,Walking,1499194696538,-5.099,2.769,-1.998
1,Walking,1499194696587,-1.507,1.207,1.224
1,Walking,1499194696637,-2.484,3.169,0.183
1,Walking,1499194696686,-2.195,-0.384,0.921
1,Walking,1499194696733,-14.535,-3.195,-8.443
1,Walking,1499194696783,-9.589,-3.23,-4.636
1,Walking,1499194696831,-16,2.462,2.027
1,Walking,1499194696880,-1.691,11.029,-12.996
1,Walking,1499194696929,-7.017,5.07,4.433
1,Walking,1499194696977,-9.3,0.257,5.439
1,Walking,1499194697027,-7.103,0.144,-9.896
1,Walking,1499194697075,-6.833,0.101,0.802
1,Walking,1499194697124,-4.779,1.015,0.384
1,Walking,1499194697174,-8.148,1.941,0.341
1,Walking,1499194697222,-8.49,1.894,-2.49
1,Walking,1499194697271,-11.552,-2.048,2.527
1,Walking,1499194697319,-10.005,-2.132,-1.257
1,Walking,1499194697370,-9.208,5.666,1.453
1,Walking,1499194697417,-16,7.775,0.244
1,Walking,1499194697466,-9.582,4.308,-4.126
1,Walking,1499194697514,-8.027,-3.89,1.007
1,Walking,1499194697565,-3.591,2.498,-0.31
1,Walking,1499194697612,-1.408,3.031,2.451
1,Walking,1499194697661,-2.13,3.343,-0.208
1,Walking,1499194697710,-3.763,-0.703,-0.945
1,Walking,1499194697758,-16,-6.691,-11.298
1,Walking,1499194697808,-6.628,-1.228,-5.244
1,Walking,1499194697858,-16,1.423,9.972
1,Walking,1499194697905,-2.214,11.998,0.015
1,Walking,1499194697954,-10.011,3.4,2.378
1,Walking,1499194698005,-7.562,-1.017,6.687
1,Walking,1499194698052,-7.996,-1.015,-0.009
1,Walking,1499194698102,-9.22,1.22,-4.128
1,Walking,1499194698150,-4.199,-0.023,1.853
1,Walking,1499194698198,-7.917,2.96,0.05
1,Walking,1499194698247,-8.281,1.998,1.392
1,Walking,1499194698296,-12.105,-3.605,1.441
1,Walking,1499194698345,-9.058,-1.478,-3.222
1,Walking,1499194698393,-9.367,4.044,2.523
1,Walking,1499194698443,-16,7.164,1.74
1,Walking,1499194698491,-9.759,3.4,-2.734
1,Walking,1499194698541,-6.914,-2.191,0.664
1,Walking,1499194698589,-4.64,2.275,1.15
1,Walking,1499194698638,-2.886,3.978,-0.96
1,Walking,1499194698687,-1.314,2.886,0.287
1,Walking,1499194698735,-3.914,-0.457,-6.496
1,Walking,1499194698785,-16,-7.91,-8.246
1,Walking,1499194698834,-5.562,-2.302,-4.386
1,Walking,1499194698883,-11.238,10.423,4.148
1,Walking,1499194729007,-7.416,2.371,0.914
1,Walking,1499194729056,-8.947,0.972,1.119
1,Walking,1499194729107,-8.697,-2.089,-2.015
1,Walking,1499194729154,-10.121,1.761,-0.791
1,Walking,1499194729203,-9.128,1.115,-2.179
1,Walking,1499194729251,-10.484,3.781,1.705
1,Walking,1499194729300,-8.82,4.781,0.494
1,Walking,1499194729349,-8.582,0.636,-2.062
1,Walking,1499194729398,-5.197,-2.572,2.06
1,Walking,1499194729447,-4.988,1.435,0.605
1,Walking,1499194729496,-5.035,1.035,-2.191
1,Walking,1499194729545,-3.691,1.656,-0.925
1,Walking,1499194729593,-4.753,-0.572,-1.701
1,Walking,1499194729643,-10.31,-2.197,-4.662
1,Walking,1499194729691,-12.687,-7.228,-2.917
1,Walking,1499194729740,-10.546,0.509,-3.056
1,Walking,1499194729790,-10.044,4.744,2.417
1,Walking,1499194729837,-4.955,5.451,3.945
1,Walking,1499194729886,-8.976,2.357,1.437
1,Walking,1499194729935,-7.738,-1.32,5.279
1,Walking,1499194729984,-7.658,-1.25,-1.431
1,Walking,1499194730033,-6.556,-0.103,0.595
1,Walking,1499194730083,-6.134,-0.296,0.337
1,Walking,1499194730130,-6.867,2.644,1.523
1,Walking,1499194730179,-8.138,2.406,1.027
1,Walking,1499194730228,-10.826,-0.667,0.753
1,Walking,1499194730278,-9.39,-0.904,-5.361
1,Walking,1499194730326,-9.361,0.539,0.232
1,Walking,1499194730375,-8.677,2.701,2.876
1,Walking,1499194730424,-13.376,8.296,1.607
1,Walking,1499194730472,-9.005,0.242,-4.632
1,Walking,1499194730521,-6.919,1.925,0.406
1,Walking,1499194730570,-4.535,1.666,-0.83
1,Walking,1499194730620,-3.607,1.585,0.046
1,Walking,1499194730667,-2.949,2.453,0.373
1,Walking,1499194730717,-3.46,0.695,-1.343
1,Walking,1499194730765,-15.47,-4.177,-8.115
1,Walking,1499194730814,-6.06,-2.99,-3.927
1,Walking,1499194730863,-13.72,1.476,1.96
1,Walking,1499194730912,-4.572,6.71,-7.537
1,Walking,1499194730960,-7.025,3.406,3.65
1,Walking,1499194731009,-6.826,1.904,3.371
1,Walking,1499194731059,-8.679,-0.591,1.826
1,Walking,1499194731107,-6.121,2.281,-3.978
1,Walking,1499194731156,-6.826,-0.384,-0.845
1,Walking,1499194731205,-5.736,-0.009,1.201
1,Walking,1499194731254,-7.875,2.99,0.24
1,Walking,1499194731303,-8.974,0.525,1.345
1,Walking,1499194731351,-9.107,-1.517,0.339
1,Walking,1499194731400,-9.89,1.371,-0.617
1,Walking,1499194731449,-6.986,1.072,-1.123
1,Walking,1499194731497,-12.251,3.664,2.919
1,Walking,1499194731546,-9.705,3.75,-2.255
1,Walking,1499194731595,-8.003,0.666,0.56
1,Walking,1499194731644,-5.134,1.869,-1.296
1,Walking,1499194731694,-3.41,1.009,1.427
1,Walking,1499194731741,-3.33,2.503,-0.322
1,Walking,1499194731790,-2.818,1.875,-0.126
1,Walking,1499194731839,-10.958,-0.609,-4.375
1,Walking,1499194731888,-13.878,-8.466,-5.21
1,Walking,1499194731938,-5.333,-6.583,-0.441
1,Walking,1499194731986,-13.412,8.574,0.31
1,Walking,1499194732034,-2.988,6.343,-0.468
1,Walking,1499194732083,-6.945,2.419,4.21
1,Walking,1499194732132,-7.673,-0.701,5.71
1,Walking,1499194732181,-6.88,-0.443,-0.8
1,Walking,1499194732230,-8.943,-0.582,-5.626
1,Walking,1499194732279,-6.326,0.201,0.585
1,Walking,1499194732328,-6.431,3.064,2.111
1,Walking,1499194732376,-8.894,1.203,-0.134
1,Walking,1499194732425,-10.748,0.394,1.757
1,Walking,1499194732474,-11.392,-2.025,-1.285
1,Walking,1499194732523,-8.998,1.726,-1.74
1,Walking,1499194732572,-10.078,2.773,4.275
1,Walking,1499194732620,-11.402,5.982,-0.304
1,Walking,1499194732669,-8.044,2.466,-0.728
1,Walking,1499194732718,-5.794,0.109,2.132
1,Walking,1499194732767,-4.162,1.675,0.781
1,Walking,1499194732816,-3.216,2.285,-0.441
1,Walking,1499194732866,-2.968,2.162,-0.195
1,Walking,1499194732914,-6.371,0.658,-2.822
1,Walking,1499194732962,-13.839,-8.966,-10.488
1,Walking,1499194733011,-4.707,-3.326,-2.484
1,Walking,1499194733060,-11.945,1.878,6.007
1,Walking,1499194733109,-4.896,6.322,0.554
1,Walking,1499194733158,-6.287,4.126,3.97
1,Walking,1499194733207,-8.062,0.121,4.396
1,Walking,1499194733255,-7.898,-1.283,-8.707
1,Walking,1499194733304,-7.279,-1.195,0.027
1,Walking,1499194733353,-5.472,0.376,0.13
1,Walking,1499194733403,-7.306,1.693,2.082
1,Walking,1499194733450,-7.658,2.898,0.318
1,Walking,1499194733499,-11.24,-1.136,-0.019
1,Walking,1499194733549,-6.669,-2.396,1.361
1,Walking,1499194733598,-9.898,0.074,0.076
1,Walking,1499194733647,-7.671,0.492,0.767
1,Walking,1499194733695,-16,5.109,4.376
1,Walking,1499194733744,-10.023,0.517,-4.925
1,Walking,1499194733792,-7.835,0.46,2.085
1,Walking,1499194733842,-4.46,1.599,-1.083
1,Walking,1499194733890,-3.671,2.048,1.558
1,Walking,1499194733940,-3.517,3.304,-1.271
1,Walking,1499194733988,-3.824,0.375,-0.113
1,Walking,1499194734037,-11.861,-2.109,-5.605
1,Walking,1499194734086,-14.46,-9.001,-2.96
1,Walking,1499194734136,-10.914,-0.083,-1.083
1,Walking,1499194734185,-10.349,3.185,-5.582
1,Walking,1499194734232,-4.976,4.96,3.259
1,Walking,1499194734280,-8.103,2.22,1.572
1,Walking,1499194734330,-8.089,0.205,3.472
1,Walking,1499194734378,-7.804,0.089,-1.826
1,Walking,1499194734427,-6.853,0.855,-0.273
1,Walking,1499194734476,-5.882,1.429,1.957
1,Walking,1499194734525,-7.783,2.878,0.968
1,Walking,1499194734575,-8.472,0.794,0.566
1,Walking,1499194734622,-9.425,-1.617,1.347
1,Walking,1499194734672,-9.908,1.503,-1.888
1,Walking,1499194734720,-9.189,-1.119,-1.033
1,Walking,1499194734769,-10.148,1.583,3.207
1,Walking,1499194734819,-10.738,7.306,0.646
1,Walking,1499194734868,-9.128,1.634,-1.529
1,Walking,1499194734915,-7.304,-0.648,1.089
1,Walking,1499194734964,-5.048,1.105,0.503
1,Walking,1499194735013,-3.871,2.265,-0.556
1,Walking,1499194735062,-3.355,2.822,-0.285
1,Walking,1499194735112,-5.207,1.201,-3.367
1,Walking,1499194735159,-10.859,-4.343,-5.943
1,Walking,1499194735209,-9.609,-6.349,-1.527
1,Walking,1499194735258,-11.851,0.642,-1.546
1,Walking,1499194735306,-10.634,4.359,-2.128
1,Walking,1499194735355,-4.949,3.021,1.921
1,Walking,1499194735403,-7.904,0.798,4.849
1,Walking,1499194735453,-8.826,0.957,-5.046
1,Walking,1499194735502,-7.716,0.501,0.693
1,Walking,1499194735550,-7.476,3.447,-1.986
1,Walking,1499194735599,-5.347,-0.929,1.566
1,Walking,1499194735648,-7.453,0.88,0.304
1,Walking,1499194735696,-5.73,0.48,-0.218
1,Walking,1499194735745,-9.33,0.287,-0.083
1,Walking,1499194735794,-8.517,-0.869,0.531
1,Walking,1499194735843,-7.837,3.132,-4.363
1,Walking,1499194735892,-12.13,-0.326,-1.708
1,Walking,1499194735941,-10.484,7.341,-1.14
1,Walking,1499194735989,-9.052,3.998,-0.562
1,Walking,1499194736038,-7.798,1.57,-0.001
1,Walking,1499194736087,-5.544,0.369,0.787
1,Walking,1499194736135,-3.812,1.267,-1.88
1,Walking,1499194736184,-2.246,2.275,0.041
1,Walking,1499194736233,-5.281,1.001,-0.937
1,Walking,1499194736282,-13.544,-7.646,-6.75
1,Walking,1499194736330,-8.535,1.332,-2.496
1,Walking,1499194736380,-9.99,0.871,0.865
1,Walking,1499194736429,-9.576,-0.462,-4.001
1,Walking,1499194736478,-6.24,1.013,1.203
1,Walking,1499194736526,-8.214,1.357,-1.361
1,Walking,1499194736575,-8.138,-0.748,-2.365
1,Walking,1499194736624,-6.39,2.166,0.519
1,Walking,1499194736673,-6.773,-1.353,-1.382
1,Walking,1499194736722,-7.876,0.544,-1.89
1,Walking,1499194736771,-5.925,-1.619,-0.886
1,Walking,1499194736820,-8.24,-1.677,-0.654
1,Walking,1499194736869,-9.242,-0.867,-6.906
1,Walking,1499194736918,-8.312,-0.541,0.728
1,Walking,1499194736967,-9.373,1.843,0.408
1,Walking,1499194737015,-10.625,2.832,-2.083
1,Walking,1499194737065,-8.583,1.476,-2.826
1,Walking,1499194737112,-2.982,0.078,-0.507
1,Walking,1499194737161,-3.769,-1.58,-5.621
1,Walking,1499194737211,-5.705,-8.523,-3.65
1,Walking,1499194737259,-11.14,-7.144,-6.037
1,Walking,1499194737308,-6.421,3.511,-2.455
1,Walking,1499194737359,-16,-2.226,-9.992
1,Walking,1499194737405,-0.855,8.835,-1.863
1,Walking,1499194737455,-7.492,2.783,1.318
1,Walking,1499194737503,-9.869,0.373,1.914
1,Walking,1499194737552,-9.474,-5.812,-1.011
1,Walking,1499194737601,-7.101,1.958,-0.285
1,Walking,1499194737650,-8.978,-1.214,-1.73
1,Walking,1499194737698,-7.572,0.337,0.505
1,Walking,1499194737747,-4.714,0.214,2.044
1,Walking,1499194737797,-8.667,2.931,-0.982
1,Walking,1499194737845,-6.517,2.14,2.183
1,Walking,1499194737895,-9.062,1.097,-0.632
1,Walking,1499194737943,-8.601,-4.033,5.193
1,Walking,1499194737991,-11.554,-4.667,-0.787
1,Walking,1499194738041,-13.083,5.71,3.005
1,Walking,1499194738089,-10.279,4.033,0.591
1,Walking,1499194738137,-7.593,2.279,1.091
1,Walking,1499194738186,-8.283,-0.392,2.638
1,Walking,1499194738236,-6.173,0.652,0.832
1,Walking,1499194738285,-3.804,2.345,-0.33
1,Walking,1499194738333,-2.003,2.488,-0.431
1,Walking,1499194738382,-5.654,-2.699,-2.47
1,Walking,1499194738432,-12.919,-7.005,-3.455
1,Walking,1499194738481,-6.162,-1.898,-0.642
1,Walking,1499194738529,-10.486,1.966,6.111
1,Walking,1499194738577,-3.185,7.986,-0.617
1,Walking,1499194738626,-7.759,3.806,4.242
1,Walking,1499194738675,-7.546,-0.617,4.091
1,Walking,1499194738724,-7.105,2.281,-3.917
1,Walking,1499194738773,-7.533,-0.785,0.078
1,Walking,1499194738821,-6.242,0.744,0.759
1,Walking,1499194738870,-6.687,2.101,1.125
1,Walking,1499194738919,-8.656,1.605,0.826
1,Walking,1499194738969,-10.716,-0.998,0.955
1,Walking,1499194739017,-9.929,-2.644,-4.156
1,Walking,1499194739066,-8.625,2.55,-1.472
1,Walking,1499194739115,-10.027,1.949,1.664
1,Walking,1499194739163,-12.136,9.744,0.486
1,Walking,1499194739213,-7.708,2.978,-1.757
1,Walking,1499194739261,-6.429,-0.095,0.056
1,Walking,1499194739310,-5.021,0.511,-0.349
1,Walking,1499194739359,-3.173,2.248,-0.06
1,Walking,1499194739407,-2.712,1.062,0.375
1,Walking,1499194739457,-5.183,-0.466,-1.806
1,Walking,1499194739505,-15.267,-12.857,-11.164
1,Walking,1499194739554,-5.757,0.361,-3.728
1,Walking,1499194739604,-14.232,8.556,3.984
1,Walking,1499194739651,-3.988,7.574,-3.179
1,Walking,1499194739700,-6.458,2.228,3.353
1,Walking,1499194739749,-7.871,2.132,6.767
1,Walking,1499194739798,-9.562,-1.568,-5.814
1,Walking,1499194739847,-7.123,0.351,0.074
1,Walking,1499194739896,-6.685,-0.554,0.427
1,Walking,1499194739944,-5.982,0.878,2.007
1,Walking,1499194739993,-7.632,1.826,0.625
1,Walking,1499194740042,-9.107,-0.144,1.158
1,Walking,1499194740091,-8.974,-0.816,0.847
1,Walking,1499194740141,-11.462,0.869,2.419
1,Walking,1499194740188,-8.437,2.333,-1.556
1,Walking,1499194740237,-9.984,4.578,1.39
1,Walking,1499194740286,-8.302,2.474,0.003
1,Walking,1499194740335,-7.8,-0.382,-1.654
1,Walking,1499194740384,-4.328,2.335,0.667
1,Walking,1499194740433,-6.609,-0.841,-0.957
1,Walking,1499194740481,-4.314,0.642,-1.576
1,Walking,1499194740531,-3.855,-0.322,-0.398
1,Walking,1499194740581,-4.517,-1.173,-3.894
1,Walking,1499194740628,-14.044,-2.777,-6.75
1,Walking,1499194740677,-2.425,-0.101,-0.648
1,Walking,1499194740726,-13.373,3.431,2.365
1,Walking,1499194740774,-5.363,2.587,-6.912
1,Walking,1499194740823,-7.625,2.082,4.3
1,Walking,1499194740872,-7.789,-0.136,1.353
1,Walking,1499194740921,-8.488,0.937,-0.089
1,Walking,1499194740970,-6.281,-0.625,2.285
1,Walking,1499194741018,-6.714,0.779,-0.246
1,Walking,1499194741068,-6.335,2.494,2.212
1,Walking,1499194741116,-6.83,1.492,0.871
1,Walking,1499194741165,-11,-0.339,0.275
1,Walking,1499194741214,-7.322,-3.14,-0.015
1,Walking,1499194741263,-10.863,-1.443,0.335
1,Walking,1499194741311,-10.951,3.427,2.72
1,Walking,1499194741361,-11.048,8.701,0.324
1,Walking,1499194741409,-7.31,2.513,0.48
1,Walking,1499194741458,-7.792,-2.96,2.468
1,Walking,1499194741507,-3.777,0.921,1.691
1,Walking,1499194741555,-2.189,3.246,1.25
1,Walking,1499194741605,-1.996,2.123,0.333
1,Walking,1499194741655,-5.201,0.544,-4.011
1,Walking,1499194741703,-16,-14.25,-8.691
1,Walking,1499194741751,-8.925,-1.242,-0.171
1,Walking,1499194741800,-15.117,-0.779,-9.269
1,Walking,1499194741848,-3.021,4.597,4.107
1,Walking,1499194741897,-10.597,2.382,5.576
